[2026-07-20 16:13:24.769] [DEBUG] [Game] Game: ai1_win | moves=29 | defense=13 | winner=AI1
[2026-07-20 16:13:25.001] [DEBUG] [Game] Game: draw | moves=81 | defense=21 | winner=Draw
[2026-07-20 16:13:25.109] [DEBUG] [Game] Game: ai1_win | moves=23 | defense=8 | winner=AI1
[2026-07-20 16:13:25.234] [DEBUG] [Game] Game: ai2_win | moves=27 | defense=12 | winner=AI2
[2026-07-20 16:13:25.463] [DEBUG] [Game] Game: draw | moves=81 | defense=22 | winner=Draw
[2026-07-20 16:13:25.563] [DEBUG] [Game] Game: ai2_win | moves=21 | defense=8 | winner=AI2
[2026-07-20 16:13:25.685] [DEBUG] [Game] Game: ai1_win | moves=29 | defense=13 | winner=AI1
[2026-07-20 16:13:25.800] [DEBUG] [Game] Game: ai2_win | moves=25 | defense=9 | winner=AI2
[2026-07-20 16:13:25.939] [DEBUG] [Game] Game: ai1_win | moves=29 | defense=13 | winner=AI1
[2026-07-20 16:13:26.061] [DEBUG] [Game] Game: ai2_win | moves=27 | defense=11 | winner=AI2
[2026-07-20 16:13:26.187] [DEBUG] [Game] Game: ai1_win | moves=29 | defense=13 | winner=AI1
[2026-07-20 16:13:26.368] [DEBUG] [Game] Game: ai1_win | moves=52 | defense=19 | winner=AI1
[2026-07-20 16:13:26.497] [DEBUG] [Game] Game: ai1_win | moves=29 | defense=11 | winner=AI1
[2026-07-20 16:13:26.735] [DEBUG] [Game] Game: draw | moves=81 | defense=22 | winner=Draw
[2026-07-20 16:13:26.930] [DEBUG] [Game] Game: ai2_win | moves=42 | defense=17 | winner=AI2
[2026-07-20 16:13:27.044] [DEBUG] [Game] Game: ai2_win | moves=21 | defense=7 | winner=AI2
[2026-07-20 16:13:27.178] [DEBUG] [Game] Game: ai1_win | moves=27 | defense=12 | winner=AI1
[2026-07-20 16:13:27.294] [DEBUG] [Game] Game: ai2_win | moves=21 | defense=7 | winner=AI2
[2026-07-20 16:13:27.354] [DEBUG] [Game] Game: ai2_win | moves=10 | defense=2 | winner=AI2
[2026-07-20 16:13:27.507] [DEBUG] [Game] Game: ai2_win | moves=31 | defense=12 | winner=AI2
[2026-07-20 16:13:27.678] [DEBUG] [Game] Game: ai1_win | moves=37 | defense=14 | winner=AI1
[2026-07-20 16:13:27.894] [DEBUG] [Game] Game: draw | moves=81 | defense=21 | winner=Draw
[2026-07-20 16:13:27.995] [DEBUG] [Game] Game: ai1_win | moves=21 | defense=7 | winner=AI1
[2026-07-20 16:13:28.117] [DEBUG] [Game] Game: ai2_win | moves=27 | defense=11 | winner=AI2
[2026-07-20 16:13:28.303] [DEBUG] [Game] Game: ai1_win | moves=37 | defense=11 | winner=AI1
[2026-07-20 16:13:28.460] [DEBUG] [Game] Game: ai2_win | moves=31 | defense=12 | winner=AI2
[2026-07-20 16:13:28.566] [DEBUG] [Game] Game: ai1_win | moves=15 | defense=3 | winner=AI1
[2026-07-20 16:13:28.625] [DEBUG] [Game] Game: ai1_win | moves=10 | defense=2 | winner=AI1
[2026-07-20 16:13:28.769] [DEBUG] [Game] Game: ai1_win | moves=29 | defense=13 | winner=AI1
[2026-07-20 16:13:28.901] [DEBUG] [Game] Game: ai2_win | moves=25 | defense=9 | winner=AI2
[2026-07-20 16:13:29.048] [DEBUG] [Game] Game: ai1_win | moves=29 | defense=13 | winner=AI1
[2026-07-20 16:13:29.181] [DEBUG] [Game] Game: ai2_win | moves=25 | defense=9 | winner=AI2
[2026-07-20 16:13:29.306] [DEBUG] [Game] Game: ai1_win | moves=23 | defense=8 | winner=AI1
[2026-07-20 16:13:29.447] [DEBUG] [Game] Game: ai2_win | moves=29 | defense=12 | winner=AI2
[2026-07-20 16:13:29.593] [DEBUG] [Game] Game: ai1_win | moves=29 | defense=13 | winner=AI1
[2026-07-20 16:13:29.717] [DEBUG] [Game] Game: ai1_win | moves=22 | defense=5 | winner=AI1
[2026-07-20 16:13:29.941] [DEBUG] [Game] Game: draw | moves=81 | defense=20 | winner=Draw
[2026-07-20 16:13:30.075] [DEBUG] [Game] Game: ai2_win | moves=27 | defense=11 | winner=AI2
[2026-07-20 16:13:30.200] [DEBUG] [Game] Game: ai1_win | moves=29 | defense=13 | winner=AI1
[2026-07-20 16:13:30.326] [DEBUG] [Game] Game: ai2_win | moves=27 | defense=11 | winner=AI2
[2026-07-20 16:13:30.449] [DEBUG] [Game] Game: ai1_win | moves=29 | defense=13 | winner=AI1
[2026-07-20 16:13:30.554] [DEBUG] [Game] Game: ai2_win | moves=21 | defense=7 | winner=AI2
[2026-07-20 16:13:30.671] [DEBUG] [Game] Game: ai1_win | moves=25 | defense=9 | winner=AI1
[2026-07-20 16:13:30.805] [DEBUG] [Game] Game: ai2_win | moves=27 | defense=10 | winner=AI2
[2026-07-20 16:13:30.933] [DEBUG] [Game] Game: ai1_win | moves=29 | defense=13 | winner=AI1
[2026-07-20 16:13:31.059] [DEBUG] [Game] Game: ai2_win | moves=29 | defense=12 | winner=AI2
[2026-07-20 16:13:31.184] [DEBUG] [Game] Game: ai1_win | moves=29 | defense=13 | winner=AI1
[2026-07-20 16:13:31.315] [DEBUG] [Game] Game: ai2_win | moves=29 | defense=13 | winner=AI2
[2026-07-20 16:13:31.435] [DEBUG] [Game] Game: ai1_win | moves=23 | defense=6 | winner=AI1
[2026-07-20 16:13:31.556] [DEBUG] [Game] Game: ai2_win | moves=23 | defense=10 | winner=AI2
[2026-07-20 16:13:31.692] [DEBUG] [Game] Game: ai1_win | moves=27 | defense=10 | winner=AI1
[2026-07-20 16:13:31.896] [DEBUG] [Game] Game: ai2_win | moves=31 | defense=14 | winner=AI2
[2026-07-20 16:13:32.019] [DEBUG] [Game] Game: ai1_win | moves=23 | defense=8 | winner=AI1
[2026-07-20 16:13:32.161] [DEBUG] [Game] Game: ai2_win | moves=27 | defense=10 | winner=AI2
[2026-07-20 16:13:32.304] [DEBUG] [Game] Game: ai1_win | moves=27 | defense=9 | winner=AI1
[2026-07-20 16:13:32.444] [DEBUG] [Game] Game: ai2_win | moves=31 | defense=9 | winner=AI2
[2026-07-20 16:13:32.583] [DEBUG] [Game] Game: ai1_win | moves=29 | defense=9 | winner=AI1
[2026-07-20 16:13:32.839] [DEBUG] [Game] Game: draw | moves=81 | defense=20 | winner=Draw
[2026-07-20 16:13:33.014] [DEBUG] [Game] Game: ai1_win | moves=37 | defense=12 | winner=AI1
[2026-07-20 16:13:33.235] [DEBUG] [Game] Game: ai1_win | moves=52 | defense=12 | winner=AI1
[2026-07-20 16:13:33.385] [DEBUG] [Game] Game: ai1_win | moves=35 | defense=9 | winner=AI1
[2026-07-20 16:13:33.544] [DEBUG] [Game] Game: ai2_win | moves=31 | defense=9 | winner=AI2
[2026-07-20 16:13:33.648] [DEBUG] [Game] Game: ai1_win | moves=21 | defense=7 | winner=AI1
[2026-07-20 16:13:33.744] [DEBUG] [Game] Game: ai1_win | moves=20 | defense=4 | winner=AI1
[2026-07-20 16:13:33.837] [DEBUG] [Game] Game: ai1_win | moves=19 | defense=5 | winner=AI1
[2026-07-20 16:13:34.026] [DEBUG] [Game] Game: ai2_win | moves=51 | defense=22 | winner=AI2
[2026-07-20 16:13:34.251] [DEBUG] [Game] Game: draw | moves=81 | defense=25 | winner=Draw
[2026-07-20 16:13:34.350] [DEBUG] [Game] Game: ai2_win | moves=21 | defense=8 | winner=AI2
[2026-07-20 16:13:34.488] [DEBUG] [Game] Game: ai1_win | moves=31 | defense=13 | winner=AI1
[2026-07-20 16:13:34.695] [DEBUG] [Game] Game: ai2_win | moves=67 | defense=27 | winner=AI2
[2026-07-20 16:13:34.909] [DEBUG] [Game] Game: draw | moves=81 | defense=25 | winner=Draw
[2026-07-20 16:13:35.027] [DEBUG] [Game] Game: ai2_win | moves=27 | defense=11 | winner=AI2
[2026-07-20 16:13:35.170] [DEBUG] [Game] Game: ai2_win | moves=34 | defense=11 | winner=AI2
[2026-07-20 16:13:35.288] [DEBUG] [Game] Game: ai1_win | moves=22 | defense=5 | winner=AI1
[2026-07-20 16:13:35.387] [DEBUG] [Game] Game: ai1_win | moves=19 | defense=5 | winner=AI1
[2026-07-20 16:13:35.548] [DEBUG] [Game] Game: ai1_win | moves=38 | defense=9 | winner=AI1
[2026-07-20 16:13:35.680] [DEBUG] [Game] Game: ai2_win | moves=28 | defense=5 | winner=AI2
[2026-07-20 16:13:35.809] [DEBUG] [Game] Game: ai2_win | moves=29 | defense=13 | winner=AI2
[2026-07-20 16:13:35.940] [DEBUG] [Game] Game: ai1_win | moves=29 | defense=13 | winner=AI1
[2026-07-20 16:13:36.169] [DEBUG] [Game] Game: draw | moves=81 | defense=17 | winner=Draw
[2026-07-20 16:13:36.298] [DEBUG] [Game] Game: ai2_win | moves=28 | defense=8 | winner=AI2
[2026-07-20 16:13:36.535] [DEBUG] [Game] Game: draw | moves=81 | defense=15 | winner=Draw
[2026-07-20 16:13:36.642] [DEBUG] [Game] Game: ai2_win | moves=24 | defense=7 | winner=AI2
[2026-07-20 16:13:36.773] [DEBUG] [Game] Game: ai2_win | moves=29 | defense=6 | winner=AI2
[2026-07-20 16:13:37.012] [DEBUG] [Game] Game: draw | moves=81 | defense=13 | winner=Draw
[2026-07-20 16:13:37.148] [DEBUG] [Game] Game: ai2_win | moves=31 | defense=9 | winner=AI2
[2026-07-20 16:13:37.262] [DEBUG] [Game] Game: ai1_win | moves=21 | defense=7 | winner=AI1
[2026-07-20 16:13:37.506] [DEBUG] [Game] Game: ai2_win | moves=49 | defense=16 | winner=AI2
[2026-07-20 16:13:37.690] [DEBUG] [Game] Game: ai1_win | moves=33 | defense=11 | winner=AI1
[2026-07-20 16:13:37.934] [DEBUG] [Game] Game: ai1_win | moves=56 | defense=15 | winner=AI1
[2026-07-20 16:13:38.052] [DEBUG] [Game] Game: ai1_win | moves=23 | defense=11 | winner=AI1
[2026-07-20 16:13:38.213] [DEBUG] [Game] Game: ai2_win | moves=31 | defense=9 | winner=AI2
[2026-07-20 16:13:38.458] [DEBUG] [Game] Game: ai1_win | moves=57 | defense=16 | winner=AI1
[2026-07-20 16:13:38.590] [DEBUG] [Game] Game: ai2_win | moves=29 | defense=14 | winner=AI2
[2026-07-20 16:13:38.756] [DEBUG] [Game] Game: ai1_win | moves=45 | defense=17 | winner=AI1
[2026-07-20 16:13:38.855] [DEBUG] [Game] Game: ai2_win | moves=21 | defense=7 | winner=AI2
[2026-07-20 16:13:39.083] [DEBUG] [Game] Game: draw | moves=81 | defense=19 | winner=Draw
[2026-07-20 16:13:39.331] [DEBUG] [Game] Game: draw | moves=81 | defense=23 | winner=Draw
[2026-07-20 16:13:39.468] [DEBUG] [Game] Game: ai2_win | moves=26 | defense=7 | winner=AI2
[2026-07-20 16:13:39.607] [DEBUG] [Game] Game: ai2_win | moves=27 | defense=10 | winner=AI2
[2026-07-20 16:13:39.842] [DEBUG] [Game] Game: ai1_win | moves=57 | defense=16 | winner=AI1
[2026-07-20 16:13:40.011] [DEBUG] [Game] Game: ai1_win | moves=38 | defense=15 | winner=AI1
[2026-07-20 16:13:40.227] [DEBUG] [Game] Game: draw | moves=81 | defense=17 | winner=Draw
[2026-07-20 16:13:40.345] [DEBUG] [Game] Game: ai2_win | moves=27 | defense=10 | winner=AI2
[2026-07-20 16:13:40.463] [DEBUG] [Game] Game: ai2_win | moves=28 | defense=11 | winner=AI2
[2026-07-20 16:13:40.604] [DEBUG] [Game] Game: ai2_win | moves=31 | defense=9 | winner=AI2
[2026-07-20 16:13:40.732] [DEBUG] [Game] Game: ai1_win | moves=29 | defense=13 | winner=AI1
[2026-07-20 16:13:40.932] [DEBUG] [Game] Game: ai1_win | moves=58 | defense=13 | winner=AI1
[2026-07-20 16:13:41.093] [DEBUG] [Game] Game: ai2_win | moves=40 | defense=13 | winner=AI2
[2026-07-20 16:13:41.271] [DEBUG] [Game] Game: ai1_win | moves=54 | defense=22 | winner=AI1
[2026-07-20 16:13:41.360] [DEBUG] [Game] Game: ai1_win | moves=19 | defense=5 | winner=AI1
[2026-07-20 16:13:41.557] [DEBUG] [Game] Game: draw | moves=81 | defense=26 | winner=Draw
[2026-07-20 16:13:41.660] [DEBUG] [Game] Game: ai1_win | moves=23 | defense=10 | winner=AI1
[2026-07-20 16:13:41.868] [DEBUG] [Game] Game: draw | moves=81 | defense=19 | winner=Draw
[2026-07-20 16:13:41.982] [DEBUG] [Game] Game: ai2_win | moves=22 | defense=5 | winner=AI2
[2026-07-20 16:13:42.164] [DEBUG] [Game] Game: ai1_win | moves=40 | defense=13 | winner=AI1
[2026-07-20 16:13:42.402] [DEBUG] [Game] Game: draw | moves=81 | defense=25 | winner=Draw
[2026-07-20 16:13:42.573] [DEBUG] [Game] Game: ai2_win | moves=41 | defense=16 | winner=AI2
[2026-07-20 16:13:42.696] [DEBUG] [Game] Game: ai1_win | moves=29 | defense=13 | winner=AI1
[2026-07-20 16:13:42.822] [DEBUG] [Game] Game: ai2_win | moves=25 | defense=7 | winner=AI2
[2026-07-20 16:13:42.933] [DEBUG] [Game] Game: ai2_win | moves=22 | defense=4 | winner=AI2
[2026-07-20 16:13:43.123] [DEBUG] [Game] Game: ai2_win | moves=47 | defense=15 | winner=AI2
[2026-07-20 16:13:43.284] [DEBUG] [Game] Game: ai2_win | moves=34 | defense=11 | winner=AI2
[2026-07-20 16:13:43.413] [DEBUG] [Game] Game: ai2_win | moves=27 | defense=11 | winner=AI2
[2026-07-20 16:13:43.632] [DEBUG] [Game] Game: ai1_win | moves=49 | defense=16 | winner=AI1
[2026-07-20 16:13:43.818] [DEBUG] [Game] Game: ai2_win | moves=41 | defense=11 | winner=AI2
[2026-07-20 16:13:44.058] [DEBUG] [Game] Game: draw | moves=81 | defense=20 | winner=Draw
[2026-07-20 16:13:44.194] [DEBUG] [Game] Game: ai2_win | moves=29 | defense=7 | winner=AI2
[2026-07-20 16:13:44.427] [DEBUG] [Game] Game: draw | moves=81 | defense=19 | winner=Draw
[2026-07-20 16:13:44.561] [DEBUG] [Game] Game: ai2_win | moves=29 | defense=8 | winner=AI2
[2026-07-20 16:13:44.795] [DEBUG] [Game] Game: draw | moves=81 | defense=21 | winner=Draw
[2026-07-20 16:13:44.921] [DEBUG] [Game] Game: ai2_win | moves=27 | defense=11 | winner=AI2
[2026-07-20 16:13:45.149] [DEBUG] [Game] Game: draw | moves=81 | defense=22 | winner=Draw
[2026-07-20 16:13:45.401] [DEBUG] [Game] Game: draw | moves=81 | defense=17 | winner=Draw
[2026-07-20 16:13:45.648] [DEBUG] [Game] Game: draw | moves=81 | defense=21 | winner=Draw
[2026-07-20 16:13:45.822] [DEBUG] [Game] Game: ai1_win | moves=36 | defense=10 | winner=AI1
[2026-07-20 16:13:45.980] [DEBUG] [Game] Game: ai2_win | moves=40 | defense=16 | winner=AI2
[2026-07-20 16:13:46.151] [DEBUG] [Game] Game: ai2_win | moves=35 | defense=13 | winner=AI2
[2026-07-20 16:13:46.401] [DEBUG] [Game] Game: draw | moves=81 | defense=15 | winner=Draw
[2026-07-20 16:13:46.645] [DEBUG] [Game] Game: draw | moves=81 | defense=28 | winner=Draw
[2026-07-20 16:13:46.790] [DEBUG] [Game] Game: ai1_win | moves=29 | defense=8 | winner=AI1
[2026-07-20 16:13:46.851] [DEBUG] [Game] Game: ai2_win | moves=11 | defense=1 | winner=AI2
[2026-07-20 16:13:47.031] [DEBUG] [Game] Game: ai1_win | moves=41 | defense=17 | winner=AI1
[2026-07-20 16:13:47.168] [DEBUG] [Game] Game: ai2_win | moves=27 | defense=10 | winner=AI2
[2026-07-20 16:13:47.321] [DEBUG] [Game] Game: ai2_win | moves=36 | defense=11 | winner=AI2
[2026-07-20 16:13:47.506] [DEBUG] [Game] Game: ai1_win | moves=40 | defense=13 | winner=AI1
[2026-07-20 16:13:47.636] [DEBUG] [Game] Game: ai1_win | moves=29 | defense=13 | winner=AI1
[2026-07-20 16:13:47.785] [DEBUG] [Game] Game: ai2_win | moves=31 | defense=11 | winner=AI2
[2026-07-20 16:13:48.014] [DEBUG] [Game] Game: draw | moves=81 | defense=25 | winner=Draw
[2026-07-20 16:13:48.271] [DEBUG] [Game] Game: draw | moves=81 | defense=20 | winner=Draw
[2026-07-20 16:13:48.413] [DEBUG] [Game] Game: ai1_win | moves=27 | defense=11 | winner=AI1
[2026-07-20 16:13:48.671] [DEBUG] [Game] Game: draw | moves=81 | defense=13 | winner=Draw
[2026-07-20 16:13:48.918] [DEBUG] [Game] Game: draw | moves=81 | defense=15 | winner=Draw
[2026-07-20 16:13:49.097] [DEBUG] [Game] Game: ai2_win | moves=35 | defense=10 | winner=AI2
[2026-07-20 16:13:49.277] [DEBUG] [Game] Game: ai1_win | moves=35 | defense=11 | winner=AI1
[2026-07-20 16:13:49.396] [DEBUG] [Game] Game: ai1_win | moves=20 | defense=2 | winner=AI1
[2026-07-20 16:13:49.647] [DEBUG] [Game] Game: draw | moves=81 | defense=22 | winner=Draw
[2026-07-20 16:13:49.902] [DEBUG] [Game] Game: draw | moves=81 | defense=12 | winner=Draw
[2026-07-20 16:13:50.103] [DEBUG] [Game] Game: ai2_win | moves=50 | defense=14 | winner=AI2
[2026-07-20 16:13:50.222] [DEBUG] [Game] Game: ai2_win | moves=27 | defense=12 | winner=AI2
[2026-07-20 16:13:50.469] [DEBUG] [Game] Game: draw | moves=81 | defense=21 | winner=Draw
[2026-07-20 16:13:50.681] [DEBUG] [Game] Game: ai2_win | moves=49 | defense=16 | winner=AI2
[2026-07-20 16:13:50.932] [DEBUG] [Game] Game: draw | moves=81 | defense=24 | winner=Draw
[2026-07-20 16:13:51.067] [DEBUG] [Game] Game: ai2_win | moves=27 | defense=7 | winner=AI2
[2026-07-20 16:13:51.228] [DEBUG] [Game] Game: ai2_win | moves=32 | defense=9 | winner=AI2
[2026-07-20 16:13:51.486] [DEBUG] [Game] Game: draw | moves=81 | defense=11 | winner=Draw
[2026-07-20 16:13:51.618] [DEBUG] [Game] Game: ai1_win | moves=25 | defense=9 | winner=AI1
[2026-07-20 16:13:51.864] [DEBUG] [Game] Game: draw | moves=81 | defense=10 | winner=Draw
[2026-07-20 16:13:52.111] [DEBUG] [Game] Game: draw | moves=81 | defense=16 | winner=Draw
[2026-07-20 16:13:52.338] [DEBUG] [Game] Game: draw | moves=81 | defense=8 | winner=Draw
[2026-07-20 16:13:52.545] [DEBUG] [Game] Game: ai2_win | moves=48 | defense=15 | winner=AI2
[2026-07-20 16:13:52.699] [DEBUG] [Game] Game: ai2_win | moves=31 | defense=9 | winner=AI2
[2026-07-20 16:13:52.902] [DEBUG] [Game] Game: ai1_win | moves=49 | defense=14 | winner=AI1
[2026-07-20 16:13:53.066] [DEBUG] [Game] Game: ai2_win | moves=33 | defense=9 | winner=AI2
[2026-07-20 16:13:53.177] [DEBUG] [Game] Game: ai1_win | moves=21 | defense=7 | winner=AI1
[2026-07-20 16:13:53.393] [DEBUG] [Game] Game: ai2_win | moves=57 | defense=14 | winner=AI2
[2026-07-20 16:13:53.507] [DEBUG] [Game] Game: ai1_win | moves=21 | defense=6 | winner=AI1
[2026-07-20 16:13:53.692] [DEBUG] [Game] Game: ai2_win | moves=39 | defense=11 | winner=AI2
[2026-07-20 16:13:53.936] [DEBUG] [Game] Game: draw | moves=81 | defense=21 | winner=Draw
[2026-07-20 16:13:54.187] [DEBUG] [Game] Game: draw | moves=81 | defense=11 | winner=Draw
[2026-07-20 16:13:54.442] [DEBUG] [Game] Game: draw | moves=81 | defense=13 | winner=Draw
[2026-07-20 16:13:54.588] [DEBUG] [Game] Game: ai2_win | moves=31 | defense=9 | winner=AI2
[2026-07-20 16:13:54.832] [DEBUG] [Game] Game: draw | moves=81 | defense=13 | winner=Draw
[2026-07-20 16:13:55.059] [DEBUG] [Game] Game: draw | moves=81 | defense=27 | winner=Draw
[2026-07-20 16:13:55.232] [DEBUG] [Game] Game: ai1_win | moves=37 | defense=11 | winner=AI1
[2026-07-20 16:13:55.405] [DEBUG] [Game] Game: ai1_win | moves=40 | defense=15 | winner=AI1
[2026-07-20 16:13:55.573] [DEBUG] [Game] Game: ai2_win | moves=36 | defense=12 | winner=AI2
[2026-07-20 16:13:55.812] [DEBUG] [Game] Game: draw | moves=81 | defense=14 | winner=Draw
[2026-07-20 16:13:56.061] [DEBUG] [Game] Game: draw | moves=81 | defense=19 | winner=Draw
[2026-07-20 16:13:56.289] [DEBUG] [Game] Game: draw | moves=81 | defense=20 | winner=Draw
[2026-07-20 16:13:56.391] [DEBUG] [Game] Game: ai1_win | moves=19 | defense=5 | winner=AI1
[2026-07-20 16:13:56.493] [DEBUG] [Game] Game: ai2_win | moves=21 | defense=8 | winner=AI2
[2026-07-20 16:13:56.669] [DEBUG] [Game] Game: ai2_win | moves=36 | defense=11 | winner=AI2
[2026-07-20 16:13:56.865] [DEBUG] [Game] Game: ai1_win | moves=42 | defense=15 | winner=AI1
[2026-07-20 16:13:57.040] [DEBUG] [Game] Game: ai2_win | moves=34 | defense=11 | winner=AI2
[2026-07-20 16:13:57.299] [DEBUG] [Game] Game: draw | moves=81 | defense=17 | winner=Draw
[2026-07-20 16:13:57.440] [DEBUG] [Game] Game: ai1_win | moves=27 | defense=12 | winner=AI1
[2026-07-20 16:13:57.701] [DEBUG] [Game] Game: draw | moves=81 | defense=8 | winner=Draw
[2026-07-20 16:13:57.839] [DEBUG] [Game] Game: ai1_win | moves=29 | defense=12 | winner=AI1
[2026-07-20 16:13:57.954] [DEBUG] [Game] Game: ai2_win | moves=21 | defense=7 | winner=AI2
[2026-07-20 16:13:58.121] [DEBUG] [Game] Game: ai2_win | moves=34 | defense=11 | winner=AI2
[2026-07-20 16:13:58.261] [DEBUG] [Game] Game: ai2_win | moves=27 | defense=11 | winner=AI2
[2026-07-20 16:13:58.510] [DEBUG] [Game] Game: draw | moves=81 | defense=18 | winner=Draw
[2026-07-20 16:13:58.733] [DEBUG] [Game] Game: draw | moves=81 | defense=24 | winner=Draw
[2026-07-20 16:13:58.948] [DEBUG] [Game] Game: ai2_win | moves=54 | defense=23 | winner=AI2
[2026-07-20 16:13:59.169] [DEBUG] [Game] Game: ai2_win | moves=57 | defense=14 | winner=AI2
[2026-07-20 16:13:59.376] [DEBUG] [Game] Game: ai1_win | moves=55 | defense=14 | winner=AI1
[2026-07-20 16:13:59.618] [DEBUG] [Game] Game: draw | moves=81 | defense=13 | winner=Draw
[2026-07-20 16:13:59.721] [DEBUG] [Game] Game: ai1_win | moves=19 | defense=7 | winner=AI1
[2026-07-20 16:13:59.956] [DEBUG] [Game] Game: ai1_win | moves=62 | defense=20 | winner=AI1
[2026-07-20 16:14:00.122] [DEBUG] [Game] Game: ai1_win | moves=31 | defense=9 | winner=AI1
[2026-07-20 16:14:00.284] [DEBUG] [Game] Game: ai2_win | moves=31 | defense=9 | winner=AI2
[2026-07-20 16:14:00.413] [DEBUG] [Game] Game: ai1_win | moves=25 | defense=9 | winner=AI1
[2026-07-20 16:14:00.652] [DEBUG] [Game] Game: draw | moves=81 | defense=18 | winner=Draw
[2026-07-20 16:14:00.765] [DEBUG] [Game] Game: ai2_win | moves=22 | defense=8 | winner=AI2
[2026-07-20 16:14:00.920] [DEBUG] [Game] Game: ai2_win | moves=31 | defense=9 | winner=AI2
[2026-07-20 16:14:01.061] [DEBUG] [Game] Game: ai1_win | moves=35 | defense=15 | winner=AI1
[2026-07-20 16:14:01.199] [DEBUG] [Game] Game: ai2_win | moves=31 | defense=9 | winner=AI2
[2026-07-20 16:14:01.436] [DEBUG] [Game] Game: draw | moves=81 | defense=15 | winner=Draw
[2026-07-20 16:14:01.632] [DEBUG] [Game] Game: ai1_win | moves=34 | defense=9 | winner=AI1
[2026-07-20 16:14:01.852] [DEBUG] [Game] Game: draw | moves=81 | defense=17 | winner=Draw
[2026-07-20 16:14:02.097] [DEBUG] [Game] Game: draw | moves=81 | defense=21 | winner=Draw
[2026-07-20 16:14:02.336] [DEBUG] [Game] Game: draw | moves=81 | defense=22 | winner=Draw
[2026-07-20 16:14:02.506] [DEBUG] [Game] Game: ai2_win | moves=23 | defense=7 | winner=AI2
[2026-07-20 16:14:02.724] [DEBUG] [Game] Game: ai2_win | moves=46 | defense=12 | winner=AI2
[2026-07-20 16:14:02.831] [DEBUG] [Game] Game: ai2_win | moves=23 | defense=8 | winner=AI2
[2026-07-20 16:14:02.987] [DEBUG] [Game] Game: ai1_win | moves=39 | defense=14 | winner=AI1
[2026-07-20 16:14:03.092] [DEBUG] [Game] Game: ai2_win | moves=21 | defense=7 | winner=AI2
[2026-07-20 16:14:03.223] [DEBUG] [Game] Game: ai1_win | moves=31 | defense=14 | winner=AI1
[2026-07-20 16:14:03.433] [DEBUG] [Game] Game: ai1_win | moves=58 | defense=16 | winner=AI1
[2026-07-20 16:14:03.575] [DEBUG] [Game] Game: ai1_win | moves=31 | defense=14 | winner=AI1
[2026-07-20 16:14:03.751] [DEBUG] [Game] Game: ai2_win | moves=43 | defense=13 | winner=AI2
[2026-07-20 16:14:03.855] [DEBUG] [Game] Game: ai2_win | moves=20 | defense=2 | winner=AI2
[2026-07-20 16:14:03.973] [DEBUG] [Game] Game: ai1_win | moves=26 | defense=8 | winner=AI1
[2026-07-20 16:14:04.126] [DEBUG] [Game] Game: ai1_win | moves=35 | defense=17 | winner=AI1
[2026-07-20 16:14:04.375] [DEBUG] [Game] Game: draw | moves=81 | defense=14 | winner=Draw
[2026-07-20 16:14:04.631] [DEBUG] [Game] Game: draw | moves=81 | defense=22 | winner=Draw
[2026-07-20 16:14:04.742] [DEBUG] [Game] Game: ai2_win | moves=21 | defense=6 | winner=AI2
[2026-07-20 16:14:04.914] [DEBUG] [Game] Game: ai1_win | moves=35 | defense=10 | winner=AI1
[2026-07-20 16:14:05.068] [DEBUG] [Game] Game: ai1_win | moves=28 | defense=4 | winner=AI1
[2026-07-20 16:14:05.317] [DEBUG] [Game] Game: draw | moves=81 | defense=22 | winner=Draw
[2026-07-20 16:14:05.507] [DEBUG] [Game] Game: ai1_win | moves=40 | defense=10 | winner=AI1
[2026-07-20 16:14:05.692] [DEBUG] [Game] Game: ai1_win | moves=47 | defense=16 | winner=AI1
[2026-07-20 16:14:05.848] [DEBUG] [Game] Game: ai2_win | moves=31 | defense=9 | winner=AI2
[2026-07-20 16:14:05.927] [DEBUG] [Game] Game: ai1_win | moves=15 | defense=2 | winner=AI1
[2026-07-20 16:14:06.078] [DEBUG] [Game] Game: ai2_win | moves=33 | defense=8 | winner=AI2
[2026-07-20 16:14:06.306] [DEBUG] [Game] Game: draw | moves=81 | defense=19 | winner=Draw
[2026-07-20 16:14:06.522] [DEBUG] [Game] Game: ai2_win | moves=57 | defense=14 | winner=AI2
[2026-07-20 16:14:06.634] [DEBUG] [Game] Game: ai1_win | moves=21 | defense=7 | winner=AI1
[2026-07-20 16:14:06.774] [DEBUG] [Game] Game: ai1_win | moves=32 | defense=9 | winner=AI1
[2026-07-20 16:14:06.989] [DEBUG] [Game] Game: draw | moves=81 | defense=15 | winner=Draw
[2026-07-20 16:14:07.293] [DEBUG] [Game] Game: draw | moves=81 | defense=20 | winner=Draw
[2026-07-20 16:14:07.560] [DEBUG] [Game] Game: draw | moves=81 | defense=11 | winner=Draw
[2026-07-20 16:14:07.803] [DEBUG] [Game] Game: draw | moves=81 | defense=25 | winner=Draw
[2026-07-20 16:14:07.920] [DEBUG] [Game] Game: ai1_win | moves=19 | defense=3 | winner=AI1
[2026-07-20 16:14:08.242] [DEBUG] [Game] Game: draw | moves=81 | defense=8 | winner=Draw
[2026-07-20 16:14:08.485] [DEBUG] [Game] Game: draw | moves=81 | defense=19 | winner=Draw
[2026-07-20 16:14:08.632] [DEBUG] [Game] Game: ai2_win | moves=33 | defense=8 | winner=AI2
